date,hour,geothermal,biomass,biogas,small_hydro,wind_total,solar_pv,solar_thermal
2020-06-22,21,815,297,199,376,3001,18,0
2020-06-22,22,820,297,199,333,3267,0,0
2020-06-22,23,825,281,195,326,3257,0,0
2020-06-22,24,828,284,196,327,3275,0,0
2020-06-23,1,829,286,196,323,3315,0,0
2020-06-23,2,818,286,197,292,3086,0,0
2020-06-23,3,771,286,198,293,3006,0,0
2020-06-23,4,765,286,198,292,2720,0,0
2020-06-23,5,733,291,198,292,2483,0,0
2020-06-23,6,677,297,197,334,2328,13,0
2020-06-23,7,634,314,196,336,1851,1799,65
2020-06-23,8,627,314,196,331,1498,6152,201
2020-06-23,9,621,313,196,296,1063,8890,263
2020-06-23,10,620,303,194,291,679,10132,361
2020-06-23,11,616,293,194,289,687,10750,372
2020-06-23,12,612,285,194,293,575,10791,371
2020-06-23,13,610,281,195,346,499,10650,371
2020-06-23,14,614,280,196,349,522,10949,368
2020-06-23,15,615,284,196,348,602,10752,364
2020-06-23,16,613,289,195,348,1067,10435,358
2020-06-23,17,615,291,192,348,1697,9721,325
2020-06-23,18,663,290,193,349,1998,7987,228
2020-06-23,19,709,290,193,351,2427,4771,59
2020-06-23,20,719,289,196,387,3005,1315,29
2020-06-23,21,775,285,197,343,3537,183,3
2020-06-23,22,808,284,196,328,3755,0,0
2020-06-23,23,868,268,196,326,3718,0,0
2020-06-23,24,882,262,196,326,3620,0,0
2020-06-24,1,883,262,194,309,3675,0,0
2020-06-24,2,883,262,197,309,3594,0,0
2020-06-24,3,885,259,197,308,3419,0,0
2020-06-24,4,884,261,198,307,3338,0,0
2020-06-24,5,885,265,198,308,2817,0,0
2020-06-24,6,884,270,197,308,2417,0,0
2020-06-24,7,883,287,197,307,2075,1458,42
2020-06-24,8,878,287,196,308,1596,4991,165
2020-06-24,9,869,287,192,304,1053,7876,317
2020-06-24,10,865,285,192,299,721,9658,367
2020-06-24,11,867,280,192,300,569,10216,365
2020-06-24,12,879,272,192,302,524,10217,102
2020-06-24,13,875,276,186,320,553,10450,253
2020-06-24,14,875,280,185,323,686,10045,140
2020-06-24,15,876,280,192,321,927,10126,131
2020-06-24,16,876,284,191,330,1507,9833,20
2020-06-24,17,878,289,191,330,1889,8403,4
2020-06-24,18,881,288,191,336,2234,6866,0
2020-06-24,19,886,288,194,371,2284,4146,0
2020-06-24,20,888,289,199,371,2518,1210,0
2020-06-24,21,893,287,200,337,3022,0,0
2020-06-24,22,897,284,199,332,3171,0,0
2020-06-24,23,900,266,200,324,3209,0,0
2020-06-24,24,900,260,200,324,3246,0,0
2020-06-25,1,901,260,197,359,3495,0,0
2020-06-25,2,892,261,201,361,3745,0,0
2020-06-25,3,872,260,203,353,3567,0,0
2020-06-25,4,875,261,203,353,3437,0,0
2020-06-25,5,795,260,202,352,3532,0,0
2020-06-25,6,748,271,201,355,3188,0,0
2020-06-25,7,742,287,199,347,2682,1350,0
2020-06-25,8,741,286,200,350,2187,5232,0
2020-06-25,9,727,287,198,353,1963,7811,86
2020-06-25,10,724,280,194,358,1674,9403,332
2020-06-25,11,721,278,195,360,1570,9937,352
2020-06-25,12,721,279,195,361,1425,9749,121
2020-06-25,13,728,280,196,361,1286,10059,89
2020-06-25,14,718,280,195,359,1554,10097,114
2020-06-25,15,712,282,196,358,1752,9663,13
2020-06-25,16,717,286,198,364,2551,9821,1
2020-06-25,17,723,300,198,467,3009,9079,0
2020-06-25,18,721,307,199,367,3227,7648,0
2020-06-25,19,711,312,199,369,3480,4723,0
2020-06-25,20,778,314,200,407,3453,1124,0
2020-06-25,21,827,311,213,393,3291,0,0
2020-06-25,22,890,312,217,359,3104,0,0
2020-06-25,23,897,293,217,341,3013,0,0
2020-06-25,24,897,287,216,334,2826,0,0
2020-06-26,1,897,287,214,341,2527,0,0
2020-06-26,2,900,287,214,341,2339,0,0
2020-06-26,3,900,286,215,339,2293,0,0
2020-06-26,4,901,282,216,330,2460,0,0
2020-06-26,5,872,286,217,329,2343,0,0
2020-06-26,6,854,294,216,331,2137,0,0
2020-06-26,7,856,308,216,333,2156,1358,0
2020-06-26,8,854,315,216,331,1968,5446,0
2020-06-26,9,850,350,215,296,1760,8085,0
2020-06-26,10,846,348,214,297,1246,9895,32
2020-06-26,11,842,314,214,294,1002,10660,159
2020-06-26,12,838,300,214,339,854,10843,38
2020-06-26,13,837,308,214,341,902,11003,1
2020-06-26,14,835,343,210,340,1134,10724,0
2020-06-26,15,832,349,206,341,1438,10055,0
2020-06-26,16,832,355,212,348,1786,8694,0
2020-06-26,17,832,357,209,359,2130,8582,0
2020-06-26,18,836,355,193,366,2590,7467,0
2020-06-26,19,837,355,194,371,3140,5013,0
2020-06-26,20,841,352,197,404,3449,1186,0
2020-06-26,21,853,350,199,360,3472,0,0
2020-06-26,22,861,350,212,353,3728,0,0
2020-06-26,23,863,330,214,342,3994,0,0
2020-06-26,24,864,331,214,338,4034,0,0
2020-06-27,1,866,331,204,339,4192,0,0
2020-06-27,2,867,330,213,340,4360,0,0
2020-06-27,3,870,331,218,339,4229,0,0
2020-06-27,4,872,331,218,338,4194,0,0
2020-06-27,5,876,335,218,339,4094,0,0
2020-06-27,6,878,343,219,341,3970,0,0
2020-06-27,7,879,344,217,341,3873,1573,34
2020-06-27,8,875,346,217,339,3477,5494,215
2020-06-27,9,862,341,217,300,2892,8630,338
2020-06-27,10,855,333,216,307,2047,10016,358
2020-06-27,11,850,323,216,307,1695,10657,365
2020-06-27,12,847,327,215,345,1755,11028,370
2020-06-27,13,844,330,216,346,2112,11150,369
2020-06-27,14,842,328,216,345,2477,11113,343
2020-06-27,15,841,330,216,341,3274,10941,307
2020-06-27,16,841,340,216,341,4111,10514,262
2020-06-27,17,843,347,213,344,4538,9766,312
2020-06-27,18,847,349,215,358,4485,8332,291
2020-06-27,19,847,350,216,396,4605,5176,203
2020-06-27,20,849,351,217,395,4301,1235,43
2020-06-27,21,850,349,217,393,3916,0,0
2020-06-27,22,896,347,217,361,3711,0,0
2020-06-27,23,905,338,211,344,3699,0,0
2020-06-27,24,908,328,197,342,3635,0,0
2020-06-28,1,914,321,197,337,3519,0,0
2020-06-28,2,918,320,197,339,3431,0,0
2020-06-28,3,920,320,197,341,3365,0,0
2020-06-28,4,920,320,197,341,3201,0,0
2020-06-28,5,901,323,198,340,3156,0,0
2020-06-28,6,904,336,197,339,3149,0,0
2020-06-28,7,910,353,196,336,3147,1511,0
2020-06-28,8,910,354,197,299,2862,5604,54
2020-06-28,9,907,355,207,297,2749,8312,91
2020-06-28,10,907,340,214,301,2698,9663,127
2020-06-28,11,906,330,201,298,2973,10669,200
2020-06-28,12,902,314,197,299,3416,11073,0
2020-06-28,13,896,307,207,298,3642,11224,0
2020-06-28,14,887,292,215,298,4028,11115,0
2020-06-28,15,887,310,213,338,4196,10768,0
2020-06-28,16,886,314,214,338,4190,9790,0
2020-06-28,17,885,338,221,338,4041,8330,0
2020-06-28,18,885,341,222,341,3877,7080,0
2020-06-28,19,885,336,222,356,3386,4465,0
2020-06-28,20,887,336,222,387,3099,1157,0
2020-06-28,21,888,336,221,390,3070,0,0
2020-06-28,22,892,336,221,352,3033,0,0
2020-06-28,23,900,327,220,343,2988,0,0
2020-06-28,24,905,319,220,343,3048,0,0
2020-06-29,1,909,319,219,336,2892,0,0
2020-06-29,2,913,319,219,337,2274,0,0
2020-06-29,3,914,318,219,338,1932,0,0
2020-06-29,4,911,317,219,336,1709,0,0
2020-06-29,5,911,320,219,339,1712,0,0
2020-06-29,6,912,326,218,339,1424,0,0
2020-06-29,7,912,336,217,340,1831,1735,20
2020-06-29,8,915,336,212,341,2368,6261,175
2020-06-29,9,915,337,211,302,2743,9294,312
2020-06-29,10,913,321,207,297,2853,10404,358
2020-06-29,11,912,310,210,298,2399,11069,370
2020-06-29,12,909,290,209,300,1862,11383,376
2020-06-29,13,907,282,210,316,1799,11478,376
2020-06-29,14,907,286,212,318,2180,11410,375
2020-06-29,15,907,295,213,355,2664,11365,363
2020-06-29,16,907,305,214,365,3191,10998,354
2020-06-29,17,903,328,215,364,3352,10256,326
2020-06-29,18,900,332,217,364,3539,8950,275
2020-06-29,19,900,330,220,370,3293,5678,155
2020-06-29,20,903,330,220,374,3261,1403,20
2020-06-29,21,906,329,220,354,3212,18,0
2020-06-29,22,908,327,219,353,3281,0,0
2020-06-29,23,910,318,218,352,3220,0,0
2020-06-29,24,908,311,217,351,3286,0,0
2020-06-30,1,911,311,217,338,3361,0,0
2020-06-30,2,912,310,217,338,3114,0,0
2020-06-30,3,912,310,218,330,3028,0,0
2020-06-30,4,913,307,217,327,2775,0,0
2020-06-30,5,914,302,217,328,2382,0,0
2020-06-30,6,915,307,217,329,1879,0,0
2020-06-30,7,913,309,214,328,1335,1738,49
2020-06-30,8,910,314,213,321,815,6171,228
2020-06-30,9,907,314,215,317,582,9129,332
2020-06-30,10,903,302,215,279,456,10342,354
2020-06-30,11,899,296,215,276,336,10973,371
2020-06-30,12,896,293,215,277,237,11229,375
2020-06-30,13,894,311,217,276,254,11308,375
2020-06-30,14,892,319,217,308,313,11250,375
2020-06-30,15,889,320,217,276,574,11158,373
2020-06-30,16,889,330,218,307,1286,10787,365
2020-06-30,17,888,333,220,330,2227,10116,353
2020-06-30,18,891,326,218,330,2707,8770,322
2020-06-30,19,893,326,221,345,2630,5587,227
2020-06-30,20,897,313,214,384,2516,1396,56
2020-06-30,21,900,306,213,383,2344,50,0
2020-06-30,22,901,306,213,340,2373,0,0
2020-06-30,23,923,296,212,319,2460,0,0
2020-06-30,24,926,290,213,317,2561,0,0
2020-07-01,1,927,290,213,329,2710,0,0
2020-07-01,2,926,290,213,333,2763,0,0
2020-07-01,3,929,288,214,332,2443,0,0
2020-07-01,4,931,286,214,324,2082,0,0
2020-07-01,5,928,292,213,324,1911,0,0
2020-07-01,6,925,299,213,320,1693,0,0
2020-07-01,7,926,306,212,317,1556,1702,55
2020-07-01,8,924,307,211,315,1259,6042,254
2020-07-01,9,916,306,210,304,907,9036,337
2020-07-01,10,911,303,204,301,676,10271,356
2020-07-01,11,908,301,204,300,335,10936,361
2020-07-01,12,907,303,202,299,194,11286,366
2020-07-01,13,905,311,205,298,533,11396,369
2020-07-01,14,905,310,210,298,1026,11344,365
2020-07-01,15,905,312,210,299,1286,11138,359
2020-07-01,16,906,317,209,309,1763,10821,353
2020-07-01,17,911,323,210,316,2129,10121,341
2020-07-01,18,907,329,211,337,2308,8760,309
2020-07-01,19,908,335,210,347,2353,5508,221
2020-07-01,20,911,337,209,374,2227,1329,51
2020-07-01,21,914,336,213,372,2228,0,0
2020-07-01,22,918,336,213,329,2237,0,0
2020-07-01,23,920,324,213,321,2206,0,0
2020-07-01,24,923,316,212,310,2249,0,0
2020-07-02,1,919,318,210,320,2463,0,0
2020-07-02,2,920,317,212,321,2299,0,0
2020-07-02,3,922,316,212,322,2143,0,0
2020-07-02,4,922,316,212,322,2063,0,0
2020-07-02,5,918,320,212,324,1942,0,0
2020-07-02,6,917,326,211,324,1724,0,0
2020-07-02,7,917,335,209,322,1500,1716,44
2020-07-02,8,918,336,210,316,1297,5996,262
2020-07-02,9,914,337,210,306,1045,9070,349
2020-07-02,10,910,334,209,307,844,10225,362
2020-07-02,11,908,332,201,307,766,10792,360
2020-07-02,12,904,330,206,309,885,11028,356
2020-07-02,13,901,337,207,321,983,11092,347
2020-07-02,14,897,338,208,332,1138,11149,357
2020-07-02,15,900,337,207,338,1568,10975,355
2020-07-02,16,903,336,208,350,1947,10607,361
2020-07-02,17,904,340,209,355,2169,9976,353
2020-07-02,18,904,354,212,382,2411,8716,329
2020-07-02,19,906,356,212,388,2553,5578,234
2020-07-02,20,908,355,211,425,2592,1387,53
2020-07-02,21,913,354,212,403,2650,0,0
2020-07-02,22,915,349,211,403,2709,0,0
2020-07-02,23,918,339,210,357,2697,0,0
2020-07-02,24,920,331,210,340,2774,0,0
2020-07-03,1,929,331,214,339,2726,0,0
2020-07-03,2,931,331,214,325,2382,0,0
2020-07-03,3,932,330,215,325,2337,0,0
2020-07-03,4,933,329,215,331,2137,0,0
2020-07-03,5,932,338,215,332,1781,0,0
2020-07-03,6,932,346,215,331,1519,0,0
2020-07-03,7,932,337,213,322,1405,1687,34
2020-07-03,8,929,333,212,320,1227,6050,224
2020-07-03,9,925,328,212,317,983,9003,307
2020-07-03,10,924,319,211,281,902,10173,367
2020-07-03,11,919,316,211,283,832,10710,364
2020-07-03,12,914,321,211,285,798,11010,364
2020-07-03,13,910,323,211,327,854,10950,369
2020-07-03,14,909,335,211,334,954,10922,370
2020-07-03,15,909,343,210,333,1154,10779,364
2020-07-03,16,907,347,211,331,1563,10415,361
2020-07-03,17,907,366,212,326,1752,9840,351
2020-07-03,18,909,366,213,346,1844,8706,329
2020-07-03,19,910,368,213,362,2260,5605,244
2020-07-03,20,914,373,214,401,2480,1378,60
2020-07-03,21,920,372,214,390,2907,0,0
2020-07-03,22,925,370,214,352,3003,0,0
2020-07-03,23,928,352,213,342,3057,0,0
2020-07-03,24,928,348,214,332,3026,0,0
2020-07-04,1,931,349,220,330,2949,0,0
2020-07-04,2,930,347,221,327,3049,0,0
2020-07-04,3,929,348,222,327,2822,0,0
2020-07-04,4,929,347,222,325,2442,0,0
2020-07-04,5,930,348,222,326,2197,0,0
2020-07-04,6,931,359,223,336,2068,0,0
2020-07-04,7,930,376,222,338,1952,1658,86
2020-07-04,8,927,378,222,322,1693,6053,300
2020-07-04,9,922,379,221,285,1480,8714,371
2020-07-04,10,917,369,220,324,1280,10212,375
2020-07-04,11,915,364,220,325,1084,10786,372
2020-07-04,12,913,365,219,324,858,11104,376
2020-07-04,13,912,366,219,321,814,11205,375
2020-07-04,14,909,366,220,320,1040,11174,374
2020-07-04,15,906,366,219,317,1709,11042,345
2020-07-04,16,904,367,220,318,2314,10638,317
2020-07-04,17,904,377,219,330,2819,9959,349
2020-07-04,18,906,376,220,359,3072,8661,324
2020-07-04,19,910,376,220,364,3348,5581,230
2020-07-04,20,912,376,221,399,3500,1399,54
2020-07-04,21,916,377,221,397,3596,0,0
2020-07-04,22,921,375,222,352,3697,0,0
2020-07-04,23,924,362,222,343,3836,0,0
2020-07-04,24,925,352,222,344,3894,0,0
2020-07-05,1,926,352,221,328,4207,0,0
2020-07-05,2,929,351,222,321,4168,0,0
2020-07-05,3,929,351,222,322,4076,0,0
2020-07-05,4,931,351,223,322,3773,0,0
2020-07-05,5,933,351,222,334,3445,0,0
2020-07-05,6,933,364,222,334,3326,0,0
2020-07-05,7,932,377,222,315,3167,1737,59
2020-07-05,8,929,377,222,309,2957,6121,187
2020-07-05,9,926,375,223,272,2641,9038,234
2020-07-05,10,922,362,221,271,2333,10368,235
2020-07-05,11,919,361,203,272,1867,10934,262
2020-07-05,12,914,363,192,271,1534,11243,346
2020-07-05,13,911,365,201,310,1505,11318,361
2020-07-05,14,910,364,207,312,1518,11279,367
2020-07-05,15,912,360,208,311,2121,11100,368
2020-07-05,16,911,364,219,310,2712,10731,360
2020-07-05,17,910,374,219,324,3362,10070,348
2020-07-05,18,909,384,215,330,3712,8774,317
2020-07-05,19,901,375,213,338,3884,5619,224
2020-07-05,20,903,378,216,383,4015,1338,42
2020-07-05,21,918,383,217,383,4306,15,0
2020-07-05,22,919,372,216,348,4640,0,0
2020-07-05,23,921,359,216,324,4726,0,0
2020-07-05,24,925,351,220,336,4705,0,0
2020-07-06,1,929,351,219,320,4615,0,0
2020-07-06,2,932,349,219,315,4526,0,0
2020-07-06,3,933,348,214,314,4289,0,0
2020-07-06,4,935,348,212,315,3928,0,0
2020-07-06,5,937,352,211,313,3742,0,0
2020-07-06,6,938,360,211,318,3606,0,0
2020-07-06,7,938,378,204,326,3377,1680,91
2020-07-06,8,934,378,203,317,3004,6090,286
2020-07-06,9,929,379,205,318,2547,9209,364
2020-07-06,10,924,368,204,322,2136,10329,375
2020-07-06,11,920,365,205,321,1793,10927,367
2020-07-06,12,913,367,205,318,1744,11238,372
2020-07-06,13,912,369,205,320,2138,11333,372
2020-07-06,14,913,368,205,328,2549,11293,370
2020-07-06,15,911,366,205,340,3185,11156,360
2020-07-06,16,908,366,205,348,3623,10768,345
2020-07-06,17,909,378,206,355,4215,10096,332
2020-07-06,18,914,377,207,393,4450,8813,304
2020-07-06,19,917,377,210,395,4293,5652,224
2020-07-06,20,918,377,214,391,4139,1370,51
2020-07-06,21,923,377,218,390,4472,0,0
2020-07-06,22,926,375,218,388,4481,0,0
2020-07-06,23,928,364,217,333,4443,0,0
2020-07-06,24,929,356,218,332,4388,0,0
2020-07-07,1,930,349,218,326,3948,0,0
2020-07-07,2,933,350,218,324,3774,0,0
2020-07-07,3,934,339,219,323,3688,0,0
2020-07-07,4,934,328,219,323,3577,0,0
2020-07-07,5,928,333,219,328,3400,0,0
2020-07-07,6,926,343,218,330,2999,0,0
2020-07-07,7,921,330,210,330,2709,1659,83
2020-07-07,8,920,326,206,323,2530,6170,294
2020-07-07,9,914,325,209,323,2273,9056,369
2020-07-07,10,910,318,210,327,2070,10265,371
2020-07-07,11,907,316,211,327,1874,10917,369
2020-07-07,12,904,315,209,330,1786,11170,367
2020-07-07,13,898,315,203,330,1743,11263,371
2020-07-07,14,898,313,209,335,2099,11260,371
2020-07-07,15,894,313,213,338,2250,11086,361
2020-07-07,16,890,313,213,343,2515,10699,364
2020-07-07,17,880,324,207,350,2741,10034,360
2020-07-07,18,873,326,206,346,3089,8726,338
2020-07-07,19,878,329,208,383,3226,5497,253
2020-07-07,20,881,340,216,379,3781,1326,65
2020-07-07,21,889,336,216,391,3822,25,0
2020-07-07,22,896,329,216,345,3830,0,0
2020-07-07,23,898,311,216,331,3700,0,0
2020-07-07,24,899,307,216,332,3827,0,0
2020-07-08,1,902,308,218,320,3739,0,0
2020-07-08,2,904,306,218,319,4106,0,0
2020-07-08,3,906,308,218,318,4146,0,0
2020-07-08,4,908,309,219,318,3961,0,0
2020-07-08,5,908,310,218,320,3493,0,0
2020-07-08,6,909,311,216,331,2930,0,0
2020-07-08,7,908,315,217,329,2537,1671,48
2020-07-08,8,903,316,218,319,2120,6236,185
2020-07-08,9,888,317,216,307,1973,9149,325
2020-07-08,10,884,306,213,311,1597,10255,364
2020-07-08,11,891,301,203,318,1176,10822,371
2020-07-08,12,890,301,201,308,889,11085,372
2020-07-08,13,888,302,206,306,811,11186,371
2020-07-08,14,881,303,211,308,1000,11149,368
2020-07-08,15,886,300,213,328,1497,11100,367
2020-07-08,16,882,308,211,334,2239,10730,369
2020-07-08,17,881,321,209,347,2908,10045,359
2020-07-08,18,884,321,204,348,3508,8734,343
2020-07-08,19,886,322,205,352,3713,5603,264
2020-07-08,20,886,320,216,396,4009,1351,72
2020-07-08,21,891,320,222,429,4123,0,0
2020-07-08,22,897,318,221,396,4159,0,0
2020-07-08,23,899,312,220,373,4281,0,0
2020-07-08,24,900,309,220,377,4291,0,0
2020-07-09,1,899,308,221,371,4383,0,0
2020-07-09,2,900,307,221,366,4223,0,0
2020-07-09,3,904,307,221,350,3899,0,0
2020-07-09,4,906,309,221,353,3694,0,0
2020-07-09,5,907,309,221,351,3542,0,0
2020-07-09,6,908,310,221,378,3219,0,0
2020-07-09,7,907,313,222,382,3023,1543,57
2020-07-09,8,904,315,222,370,2511,5918,277
2020-07-09,9,896,316,222,329,1953,8949,363
2020-07-09,10,894,313,219,361,1422,10327,369
2020-07-09,11,891,308,220,369,989,10934,372
2020-07-09,12,889,301,220,372,836,11210,374
2020-07-09,13,886,312,219,372,755,11305,371
2020-07-09,14,880,314,219,370,707,11242,367
2020-07-09,15,883,312,219,375,922,11095,362
2020-07-09,16,872,306,216,376,1193,10720,365
2020-07-09,17,871,315,213,381,1491,9984,355
2020-07-09,18,886,314,209,403,2012,8720,336
2020-07-09,19,887,313,221,428,2399,5566,266
2020-07-09,20,887,314,222,433,2404,1497,70
2020-07-09,21,895,319,220,388,2799,47,0
2020-07-09,22,902,321,220,351,3337,0,0
2020-07-09,23,902,315,220,335,3395,0,0
2020-07-09,24,905,312,221,336,3454,0,0
2020-07-10,1,906,312,218,328,3768,0,0
2020-07-10,2,909,309,222,288,3954,0,0
2020-07-10,3,913,306,223,286,3690,0,0
2020-07-10,4,917,312,219,287,3312,0,0
2020-07-10,5,919,319,219,288,2853,0,0
2020-07-10,6,920,323,219,336,2548,0,0
2020-07-10,7,919,327,218,343,2011,1302,48
2020-07-10,8,915,340,219,329,1236,5492,267
2020-07-10,9,906,340,222,293,894,8478,361
2020-07-10,10,900,329,221,295,376,9978,369
2020-07-10,11,895,327,219,295,196,10516,367
2020-07-10,12,891,329,219,325,147,10723,372
2020-07-10,13,887,329,220,337,153,10692,373
2020-07-10,14,886,335,221,330,183,10647,370
2020-07-10,15,884,337,220,330,309,10622,360
2020-07-10,16,884,340,220,335,519,9971,351
2020-07-10,17,884,351,220,341,632,9570,337
2020-07-10,18,885,351,220,367,1186,8354,311
2020-07-10,19,883,332,221,411,1574,5102,215
2020-07-10,20,889,315,222,411,2023,1152,16
2020-07-10,21,894,315,224,373,2500,0,0
2020-07-10,22,895,314,225,357,2517,0,0
2020-07-10,23,898,308,222,343,2386,0,0
2020-07-10,24,904,319,221,337,2315,0,0
2020-07-11,1,907,335,224,333,2444,0,0
2020-07-11,2,909,335,225,322,2339,0,0
2020-07-11,3,910,336,226,289,2183,0,0
2020-07-11,4,909,338,226,285,1991,0,0
2020-07-11,5,911,329,226,294,1611,0,0
2020-07-11,6,913,328,225,334,1648,0,0
2020-07-11,7,913,330,215,327,1529,1236,0
2020-07-11,8,909,335,215,288,1144,5274,16
2020-07-11,9,899,336,215,286,688,8476,257
2020-07-11,10,894,327,213,287,408,9506,353
2020-07-11,11,890,323,221,287,351,9816,269
2020-07-11,12,888,324,222,287,410,10352,345
2020-07-11,13,884,324,222,331,517,10023,354
2020-07-11,14,869,328,220,333,658,9780,236
2020-07-11,15,866,328,218,333,909,10030,310
2020-07-11,16,869,330,217,334,1190,9774,323
2020-07-11,17,875,341,217,341,1675,9530,314
2020-07-11,18,876,307,219,355,2011,8112,289
2020-07-11,19,878,315,220,398,2281,4964,195
2020-07-11,20,884,317,219,400,2570,1193,33
2020-07-11,21,890,316,221,354,2838,0,0
2020-07-11,22,895,317,224,349,3439,0,0
2020-07-11,23,900,314,224,341,3302,0,0
2020-07-11,24,902,313,224,340,3243,0,0
2020-07-12,1,903,311,225,330,3198,0,0
2020-07-12,2,905,309,226,327,3229,0,0
2020-07-12,3,905,311,226,328,3260,0,0
2020-07-12,4,905,310,227,283,3265,0,0
2020-07-12,5,905,310,227,282,3026,0,0
2020-07-12,6,906,293,227,281,2929,0,0
2020-07-12,7,902,299,225,279,2668,1177,0
2020-07-12,8,900,299,224,282,2283,5151,41
2020-07-12,9,895,300,222,290,1664,8368,281
2020-07-12,10,891,305,221,289,987,9975,323
2020-07-12,11,887,305,220,288,682,10504,333
2020-07-12,12,883,306,218,326,592,10245,338
2020-07-12,13,880,320,218,330,777,10688,329
2020-07-12,14,878,325,219,329,1176,10569,330
2020-07-12,15,877,322,218,340,1501,10458,328
2020-07-12,16,876,326,217,344,1652,10101,322
2020-07-12,17,875,337,217,337,2148,9522,302
2020-07-12,18,875,337,206,359,2545,8218,270
2020-07-12,19,876,338,216,401,2898,5133,176
2020-07-12,20,880,338,220,383,2949,1185,28
2020-07-12,21,884,336,222,358,3098,0,0
2020-07-12,22,887,336,223,347,3216,0,0
2020-07-12,23,890,330,222,335,3578,0,0
2020-07-12,24,891,329,222,333,3684,0,0
2020-07-13,1,893,328,220,323,3354,0,0
2020-07-13,2,895,327,222,318,2880,0,0
2020-07-13,3,896,328,221,281,2793,0,0
2020-07-13,4,897,328,222,280,2875,0,0
2020-07-13,5,899,325,221,308,2917,0,0
2020-07-13,6,900,327,221,331,2786,0,0
2020-07-13,7,900,330,220,335,2481,1248,33
2020-07-13,8,896,332,220,323,2148,5474,224
2020-07-13,9,892,331,218,290,1780,8574,312
2020-07-13,10,890,316,220,291,1685,10093,303
2020-07-13,11,885,320,216,292,1590,10703,314
2020-07-13,12,881,322,218,331,1753,11060,353
2020-07-13,13,875,322,221,332,2065,11165,352
2020-07-13,14,872,320,218,332,2294,11036,352
2020-07-13,15,870,327,220,333,2717,10749,351
2020-07-13,16,873,336,221,339,3088,10533,342
2020-07-13,17,873,348,220,358,3331,9734,327
2020-07-13,18,874,350,221,368,3111,8434,307
2020-07-13,19,878,351,222,406,3187,5263,206
2020-07-13,20,881,343,223,401,3069,1205,37
2020-07-13,21,887,352,223,392,3213,0,0
2020-07-13,22,889,352,223,334,3055,0,0
2020-07-13,23,890,344,222,313,3000,0,0
2020-07-13,24,891,344,222,334,2997,0,0
2020-07-14,1,894,342,217,330,3197,0,0
2020-07-14,2,897,340,219,329,3188,0,0
2020-07-14,3,897,341,223,328,3044,0,0
2020-07-14,4,897,341,222,329,2847,0,0
2020-07-14,5,896,343,223,338,2807,0,0
2020-07-14,6,898,342,223,341,2335,0,0
2020-07-14,7,900,345,222,343,2224,1355,45
2020-07-14,8,895,344,216,343,1929,5544,274
2020-07-14,9,889,347,218,294,1634,9027,359
2020-07-14,10,889,337,219,294,1501,10303,366
2020-07-14,11,885,335,218,293,1513,10991,364
2020-07-14,12,882,337,215,334,1680,11263,366
2020-07-14,13,876,338,208,335,1872,11312,367
2020-07-14,14,870,341,214,334,2034,11271,362
2020-07-14,15,869,339,220,332,2365,11161,339
2020-07-14,16,872,340,223,337,2761,10633,350
2020-07-14,17,852,356,222,345,3200,9680,344
2020-07-14,18,852,351,223,362,3506,8344,323
2020-07-14,19,874,344,222,402,3937,5144,237
2020-07-14,20,879,346,217,389,3740,1144,57
2020-07-14,21,883,344,219,398,3710,0,0
2020-07-14,22,887,342,218,348,3548,0,0
2020-07-14,23,892,336,218,334,3310,0,0
2020-07-14,24,894,333,218,333,3424,0,0
2020-07-15,1,895,331,217,326,3938,0,0
2020-07-15,2,897,324,218,322,3911,0,0
2020-07-15,3,897,329,220,321,3636,0,0
2020-07-15,4,898,331,219,321,3149,0,0
2020-07-15,5,899,330,219,321,2912,0,0
2020-07-15,6,900,308,219,328,2614,0,0
2020-07-15,7,899,305,218,323,2405,1266,27
2020-07-15,8,895,306,218,322,2246,5480,235
2020-07-15,9,888,304,215,323,1712,8725,319
2020-07-15,10,885,298,217,325,1184,10054,350
2020-07-15,11,882,297,218,327,903,10783,357
2020-07-15,12,878,297,220,329,742,11191,363
2020-07-15,13,876,298,219,346,780,11308,367
2020-07-15,14,873,301,218,356,765,11313,364
2020-07-15,15,876,308,224,354,1030,11151,358
2020-07-15,16,879,317,224,360,1556,10767,357
2020-07-15,17,878,330,225,381,2120,10051,339
2020-07-15,18,875,326,225,419,2683,8707,317
2020-07-15,19,876,329,225,428,2962,5383,223
2020-07-15,20,882,329,226,420,3416,1135,45
2020-07-15,21,886,327,227,416,3471,0,0
2020-07-15,22,890,333,227,396,3645,0,0
2020-07-15,23,890,339,227,350,3524,0,0
2020-07-15,24,895,344,228,347,3385,0,0
2020-07-16,1,898,347,229,329,3487,0,0
2020-07-16,2,899,343,229,327,3374,0,0
2020-07-16,3,900,347,229,328,3062,0,0
2020-07-16,4,901,344,229,328,2525,0,0
2020-07-16,5,902,340,228,333,2260,0,0
2020-07-16,6,901,345,228,337,2063,0,0
2020-07-16,7,898,361,228,332,1911,1233,10
2020-07-16,8,894,363,227,331,1620,5530,222
2020-07-16,9,890,365,222,334,1336,8764,321
2020-07-16,10,887,355,217,334,1052,10122,357
2020-07-16,11,884,346,215,316,1017,10814,366
2020-07-16,12,879,357,219,338,1006,11118,364
2020-07-16,13,878,357,218,340,1123,11324,361
2020-07-16,14,876,359,218,338,1365,11291,359
